latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
19.53008,101.12035,333.14,1.05,1.02,2023-04-20,0644,A,81,6.1NRT,310.48,22.17,D
20.07194,104.8991,318.87,1.16,1.07,2023-04-20,0644,A,64,6.1NRT,301.52,10.49,D
20.00783,104.4078,318.41,1.1,1.05,2023-04-20,0644,A,24,6.1NRT,303.24,6.95,D
19.98195,104.21264,318.18,1.08,1.04,2023-04-20,0644,A,58,6.1NRT,303.74,8.07,D
19.92677,103.80244,324.67,1.05,1.02,2023-04-20,0644,A,56,6.1NRT,305.2,13.45,D
20.00895,104.34468,320.32,1.1,1.04,2023-04-20,0644,A,30,6.1NRT,301.05,9.76,D
19.88103,103.40192,325.21,1.02,1.01,2023-04-20,0644,A,46,6.1NRT,304.25,13,D
20.07248,104.75414,342.73,1.14,1.07,2023-04-20,0644,A,91,6.1NRT,305.06,45,D
20.03487,104.4685,358.78,1.11,1.05,2023-04-20,0644,A,99,6.1NRT,306.47,84.67,D
19.95978,103.90875,331.25,1.06,1.03,2023-04-20,0644,A,59,6.1NRT,307.28,18.34,D
19.95037,103.83951,350.05,1.05,1.02,2023-04-20,0644,A,95,6.1NRT,307.57,53.39,D
19.949,103.82946,335.83,1.05,1.02,2023-04-20,0644,A,85,6.1NRT,306.3,26.34,D
19.9463,103.80971,341.34,1.05,1.02,2023-04-20,0644,A,89,6.1NRT,305.34,36.57,D
19.94496,103.79985,351.62,1.05,1.02,2023-04-20,0644,A,95,6.1NRT,305.69,59.36,D
20.08198,104.75299,323.83,1.14,1.07,2023-04-20,0644,A,73,6.1NRT,305.53,12.88,D
20.05684,104.56227,320.96,1.12,1.05,2023-04-20,0644,A,48,6.1NRT,304.93,7.83,D
19.95803,103.82766,322.58,1.05,1.02,2023-04-20,0644,A,52,6.1NRT,303.97,9.66,D
19.94852,103.7582,321.98,1.05,1.02,2023-04-20,0644,A,67,6.1NRT,301.55,13.05,D
19.94717,103.74835,325.7,1.05,1.02,2023-04-20,0644,A,73,6.1NRT,303.18,16.74,D
19.58999,101.27024,324.65,1.04,1.02,2023-04-20,0644,A,28,6.1NRT,306.64,10.88,D
20.06339,104.53961,358.07,1.12,1.05,2023-04-20,0644,A,99,6.1NRT,307.92,81.15,D
20.06196,104.52888,322.02,1.12,1.05,2023-04-20,0644,A,63,6.1NRT,304.69,9.19,D
20.0479,104.42357,366.53,1.1,1.05,2023-04-20,0644,A,100,6.1NRT,306.08,109.04,D
20.04651,104.41315,356.3,1.1,1.05,2023-04-20,0644,A,98,6.1NRT,306.2,75.69,D
19.7942,102.59335,334.07,1,1,2023-04-20,0644,A,82,6.1NRT,306.39,23.33,D
20.09665,104.71797,325.51,1.14,1.06,2023-04-20,0644,A,75,6.1NRT,304.19,16.52,D
20.05724,104.42229,354.21,1.1,1.05,2023-04-20,0644,A,97,6.1NRT,306.38,71.79,D
20.05581,104.4117,363.04,1.1,1.05,2023-04-20,0644,A,100,6.1NRT,310.06,98.19,D
20.05437,104.40099,318.67,1.1,1.05,2023-04-20,0644,A,53,6.1NRT,304.23,7.56,D
19.96268,103.72643,332.42,1.04,1.02,2023-04-20,0644,A,82,6.1NRT,304.3,21.46,D
19.96133,103.71664,337.16,1.04,1.02,2023-04-20,0644,A,86,6.1NRT,306.79,28.59,D
19.83269,102.79868,330.6,1,1,2023-04-20,0644,A,78,6.1NRT,310.38,14.4,D
19.80981,102.63885,327.27,1,1,2023-04-20,0644,A,60,6.1NRT,304.68,12.43,D
19.77469,102.39516,331.75,1,1,2023-04-20,0644,A,78,6.1NRT,306.79,20.01,D
19.99361,103.88382,327.18,1.06,1.03,2023-04-20,0644,A,45,6.1NRT,308.66,9.83,D
19.9854,103.82408,324.24,1.05,1.02,2023-04-20,0644,A,57,6.1NRT,305.93,11.65,D
19.98397,103.81379,320.99,1.05,1.02,2023-04-20,0644,A,51,6.1NRT,304.26,9.31,D
19.97043,103.71552,323.94,1.04,1.02,2023-04-20,0644,A,44,6.1NRT,305.9,10.15,D
19.96501,103.67628,322.69,1.04,1.02,2023-04-20,0644,A,48,6.1NRT,306.16,8.83,D
19.96367,103.66661,325.7,1.04,1.02,2023-04-20,0644,A,52,6.1NRT,307.7,13.02,D
19.81868,102.63738,324.87,1,1,2023-04-20,0644,A,48,6.1NRT,305.85,9.5,D
19.80788,102.56233,330.7,1,1,2023-04-20,0644,A,78,6.1NRT,305.56,19.01,D
19.80652,102.55294,321.24,1,1,2023-04-20,0644,A,59,6.1NRT,305,8.54,D
19.78357,102.39368,335.65,1,1,2023-04-20,0644,A,83,6.1NRT,307.12,24.03,D
20.0012,103.87159,328.73,1.05,1.03,2023-04-20,0644,A,48,6.1NRT,308.74,11.79,D
19.99987,103.86183,327.49,1.05,1.03,2023-04-20,0644,A,60,6.1NRT,306.99,10.6,D
19.97407,103.67498,331.1,1.04,1.02,2023-04-20,0644,A,48,6.1NRT,308.01,17.57,D
19.70161,101.77097,327.53,1.01,1.01,2023-04-20,0644,A,68,6.1NRT,308.26,11.17,D
19.70022,101.76162,330.35,1.01,1.01,2023-04-20,0644,A,78,6.1NRT,306.81,15.03,D
19.98916,103.71615,328.65,1.04,1.02,2023-04-20,0644,A,46,6.1NRT,307.16,16.12,D
20.14115,104.79375,316.35,1.15,1.07,2023-04-20,0644,A,57,6.1NRT,302.29,6.61,D
20.13971,104.78255,317.55,1.15,1.07,2023-04-20,0644,A,61,6.1NRT,302.44,7.26,D
20.00352,103.75375,333.93,1.05,1.02,2023-04-20,0644,A,83,6.1NRT,304.76,24.83,D
19.99557,103.69531,326.48,1.04,1.02,2023-04-20,0644,A,35,6.1NRT,307.54,12.28,D
19.92642,103.19335,320.4,1.02,1.01,2023-04-20,0644,A,44,6.1NRT,305.97,6.88,D
20.06777,104.16189,324.18,1.08,1.04,2023-04-20,0644,A,72,6.1NRT,303.13,15.16,D
20.02607,103.85173,369.98,1.05,1.03,2023-04-20,0644,A,100,6.1NRT,308.52,109.92,D
20.02473,103.8418,334.53,1.05,1.02,2023-04-20,0644,A,84,6.1NRT,307.94,21.51,D
20.02341,103.83208,324.42,1.05,1.02,2023-04-20,0644,A,40,6.1NRT,306.94,8.41,D
20.00997,103.73312,383.2,1.05,1.02,2023-04-20,0644,A,100,6.1NRT,310.96,164.31,D
20.00866,103.72347,370.7,1.04,1.02,2023-04-20,0644,A,100,6.1NRT,311.04,112.49,D
19.91537,103.04921,322.1,1.01,1,2023-04-20,0644,A,64,6.1NRT,307.71,8.04,D
19.72463,101.73173,322.98,1.01,1.01,2023-04-20,0644,A,22,6.1NRT,307.55,7.9,D
20.08767,104.24055,328.33,1.09,1.04,2023-04-20,0644,A,78,6.1NRT,298.73,20.63,D
20.02977,103.81054,338.29,1.05,1.02,2023-04-20,0644,A,87,6.1NRT,306.76,29.2,D
20.00965,103.66302,349.21,1.04,1.02,2023-04-20,0644,A,94,6.1NRT,309.11,47.88,D
20.00832,103.65331,366.62,1.04,1.02,2023-04-20,0644,A,100,6.1NRT,310.54,95.76,D
19.86136,102.60471,332.71,1,1,2023-04-20,0644,A,48,6.1NRT,307.82,19.54,D
20.0984,104.25029,333.79,1.09,1.04,2023-04-20,0644,A,84,6.1NRT,299.95,28.05,D
20.09702,104.24003,476.75,1.09,1.04,2023-04-20,0644,A,100,6.1NRT,332.98,1261.39,D
20.09563,104.2296,416.85,1.09,1.04,2023-04-20,0644,A,100,6.1NRT,317.17,406.49,D
20.02274,103.69112,326.25,1.04,1.02,2023-04-20,0644,A,74,6.1NRT,306.25,11.21,D
19.96391,103.26546,324.33,1.02,1.01,2023-04-20,0644,A,48,6.1NRT,308.84,10.27,D
20.10773,104.24949,346.92,1.09,1.04,2023-04-20,0644,A,93,6.1NRT,302.33,52,D
20.10636,104.23927,475,1.09,1.04,2023-04-20,0644,A,100,6.1NRT,327,1224.23,D
20.10494,104.22873,387.23,1.09,1.04,2023-04-20,0644,A,100,6.1NRT,310.37,196.18,D
19.97019,103.2449,332.09,1.02,1.01,2023-04-20,0644,A,81,6.1NRT,305.46,21.44,D
19.96882,103.23517,335.16,1.02,1.01,2023-04-20,0644,A,84,6.1NRT,305.93,27.19,D
20.11562,104.23799,340.14,1.09,1.04,2023-04-20,0644,A,89,6.1NRT,302.69,36.69,D
20.11423,104.2277,392.73,1.09,1.04,2023-04-20,0644,A,100,6.1NRT,307.86,225.98,D
20.11283,104.2173,353.05,1.09,1.04,2023-04-20,0644,A,96,6.1NRT,303.92,65.77,D
20.09635,104.09522,315.33,1.07,1.03,2023-04-20,0644,A,22,6.1NRT,300.9,5,D
20.05704,103.80632,324.39,1.05,1.02,2023-04-20,0644,A,64,6.1NRT,305.61,9.84,D
20.02601,103.58065,346.12,1.04,1.02,2023-04-20,0644,A,92,6.1NRT,306.89,43.97,D
20.02464,103.57077,322.81,1.04,1.02,2023-04-20,0644,A,61,6.1NRT,305.88,8.75,D
20.02063,103.54172,323.21,1.03,1.02,2023-04-20,0644,A,68,6.1NRT,304.34,12.05,D
19.93895,102.95805,324.42,1.01,1,2023-04-20,0644,A,55,6.1NRT,307.85,7.56,D
19.3955,99.37482,345.12,1.25,1.11,2023-04-20,0644,A,92,6.1NRT,308.21,56.28,D
19.39378,99.36423,325.32,1.26,1.11,2023-04-20,0644,A,69,6.1NRT,309.22,16.24,D
20.12344,104.22609,456.27,1.09,1.04,2023-04-20,0644,A,100,6.1NRT,318.81,886.98,D
20.12201,104.2156,457.58,1.09,1.04,2023-04-20,0644,A,100,6.1NRT,325.4,907.53,D
20.12062,104.20528,327.38,1.09,1.04,2023-04-20,0644,A,71,6.1NRT,304.29,18.77,D
20.10554,104.09383,340.18,1.07,1.03,2023-04-20,0644,A,89,6.1NRT,303.71,37.4,D
20.10414,104.08355,348.87,1.07,1.03,2023-04-20,0644,A,94,6.1NRT,305.93,55.41,D
20.05394,103.7162,321.26,1.04,1.02,2023-04-20,0644,A,39,6.1NRT,306.73,6.71,D
20.03506,103.57939,330.19,1.04,1.02,2023-04-20,0644,A,79,6.1NRT,307.31,17.58,D
19.86032,102.34577,335.87,1,1,2023-04-20,0644,A,84,6.1NRT,307.31,22.78,D
20.13262,104.22433,368.68,1.09,1.04,2023-04-20,0644,A,100,6.1NRT,306.03,115.4,D
20.1312,104.21391,356.33,1.09,1.04,2023-04-20,0644,A,98,6.1NRT,304.6,76.44,D
20.08733,103.89189,328.09,1.06,1.03,2023-04-20,0644,A,77,6.1NRT,299.46,19.46,D
20.00509,103.29807,322.19,1.02,1.01,2023-04-20,0644,A,61,6.1NRT,303.08,10.75,D
20.12664,104.11111,370.15,1.08,1.04,2023-04-20,0644,A,100,6.1NRT,305,119.25,D
20.12525,104.10094,360.31,1.08,1.04,2023-04-20,0644,A,100,6.1NRT,305.08,85.91,D
20.12112,104.07067,322.59,1.07,1.03,2023-04-20,0644,A,65,6.1NRT,302.88,12.53,D
20.11971,104.06037,346.69,1.07,1.03,2023-04-20,0644,A,93,6.1NRT,303.68,52,D
20.09232,103.86052,395.43,1.06,1.03,2023-04-20,0644,A,100,6.1NRT,307.93,233.83,D
20.09096,103.85062,388.95,1.05,1.03,2023-04-20,0644,A,100,6.1NRT,308.27,196.83,D
20.15429,104.26817,332.95,1.09,1.04,2023-04-20,0644,A,83,6.1NRT,303.46,27.95,D
20.15291,104.25771,328.68,1.09,1.04,2023-04-20,0644,A,79,6.1NRT,303.43,21.64,D
20.13261,104.10429,320.76,1.08,1.04,2023-04-20,0644,A,68,6.1NRT,304.55,10.15,D
20.12723,104.06379,326.49,1.07,1.03,2023-04-20,0644,A,76,6.1NRT,303.2,19.02,D
20.12587,104.05357,316.39,1.07,1.03,2023-04-20,0644,A,54,6.1NRT,302.37,8.16,D
20.0991,103.85362,324.51,1.06,1.03,2023-04-20,0644,A,71,6.1NRT,300.94,12.31,D
19.8458,102.05386,327.93,1,1,2023-04-20,0644,A,66,6.1NRT,307.67,15.08,D
20.10421,103.82265,329.52,1.05,1.02,2023-04-20,0644,A,80,6.1NRT,305.26,17.03,D
20.10292,103.81308,326.23,1.05,1.02,2023-04-20,0644,A,63,6.1NRT,307.21,12.41,D
20.10163,103.80356,341.19,1.05,1.02,2023-04-20,0644,A,89,6.1NRT,308.19,35.27,D
20.10031,103.79382,336.31,1.05,1.02,2023-04-20,0644,A,86,6.1NRT,307.55,26.2,D
20.00316,103.08772,319.84,1.01,1.01,2023-04-20,0644,A,56,6.1NRT,305.88,6.23,D
19.97785,102.90758,324.2,1.01,1,2023-04-20,0644,A,45,6.1NRT,309.39,6.27,D
19.97651,102.89807,327.99,1.01,1,2023-04-20,0644,A,71,6.1NRT,309.39,11.42,D
20.2182,104.61063,321.52,1.13,1.06,2023-04-20,0644,A,70,6.1NRT,302.57,14.26,D
20.1892,104.38937,318.74,1.1,1.05,2023-04-20,0644,A,52,6.1NRT,303.38,7.9,D
20.18776,104.37844,367.02,1.1,1.05,2023-04-20,0644,A,100,6.1NRT,304.91,112.75,D
20.16458,104.20343,321.16,1.09,1.04,2023-04-20,0644,A,23,6.1NRT,303.65,10.42,D
20.11337,103.82169,329.94,1.05,1.02,2023-04-20,0644,A,80,6.1NRT,305.11,17.89,D
20.11204,103.8119,332.52,1.05,1.02,2023-04-20,0644,A,83,6.1NRT,306.1,21.09,D
19.90877,102.36085,331.05,1,1,2023-04-20,0644,A,76,6.1NRT,305.49,19.04,D
20.19849,104.38785,324.12,1.1,1.05,2023-04-20,0644,A,74,6.1NRT,303.69,14.27,D
20.1752,104.21243,323.94,1.09,1.04,2023-04-20,0644,A,70,6.1NRT,301.45,13.08,D
20.17386,104.20235,433.38,1.09,1.04,2023-04-20,0644,A,100,6.1NRT,315.72,574.74,D
20.17246,104.19186,377.44,1.09,1.04,2023-04-20,0644,A,100,6.1NRT,309.56,149.05,D
20.1064,103.70218,326.8,1.04,1.02,2023-04-20,0644,A,69,6.1NRT,306.41,12.38,D
20.10508,103.6925,342.47,1.04,1.02,2023-04-20,0644,A,90,6.1NRT,307.95,37.54,D
20.01966,103.07529,319.06,1.01,1.01,2023-04-20,0644,A,53,6.1NRT,305.12,6.04,D
19.89442,102.19971,326.61,1,1,2023-04-20,0644,A,73,6.1NRT,308.28,8.69,D
19.89305,102.19032,338.7,1,1,2023-04-20,0644,A,87,6.1NRT,308.94,24.93,D
19.78793,101.48052,339.63,1.02,1.01,2023-04-20,0644,A,87,6.1NRT,305.05,31.54,D
20.12483,103.76945,328.42,1.05,1.02,2023-04-20,0644,A,77,6.1NRT,304.22,17.64,D
20.12351,103.75974,323.35,1.05,1.02,2023-04-20,0644,A,43,6.1NRT,304.63,10.88,D
20.11411,103.69089,321.02,1.04,1.02,2023-04-20,0644,A,41,6.1NRT,305.86,7.69,D
20.11012,103.66174,334.94,1.04,1.02,2023-04-20,0644,A,85,6.1NRT,306.21,26.18,D
20.10873,103.6516,353.25,1.04,1.02,2023-04-20,0644,A,96,6.1NRT,307.89,62.56,D
20.01926,103.00756,325.13,1.01,1,2023-04-20,0644,A,72,6.1NRT,308.53,9.15,D
20.01793,102.9981,329.52,1.01,1,2023-04-20,0644,A,78,6.1NRT,307.35,14.48,D
20.01524,102.97901,322.32,1.01,1,2023-04-20,0644,A,52,6.1NRT,307.87,7.02,D
19.81409,101.59387,326.82,1.02,1.01,2023-04-20,0644,A,72,6.1NRT,308.32,12.22,D
20.23394,104.51176,331.35,1.12,1.05,2023-04-20,0644,A,82,6.1NRT,306.12,25.12,D
20.21564,104.37403,317.84,1.1,1.05,2023-04-20,0644,A,38,6.1NRT,301.52,8.31,D
20.21428,104.36378,330.6,1.1,1.05,2023-04-20,0644,A,81,6.1NRT,303.15,24.56,D
20.14331,103.83694,325.43,1.05,1.03,2023-04-20,0644,A,75,6.1NRT,304.29,13.64,D
20.14197,103.82713,322.8,1.05,1.03,2023-04-20,0644,A,71,6.1NRT,304.84,10.4,D
20.07628,103.34975,343.13,1.02,1.01,2023-04-20,0644,A,90,6.1NRT,306.08,39.44,D
19.99198,102.7508,322.6,1,1,2023-04-20,0644,A,63,6.1NRT,302.58,10.05,D
19.99065,102.74146,323.49,1,1,2023-04-20,0644,A,63,6.1NRT,306.01,10.75,D
19.74428,101.07019,336.13,1.05,1.02,2023-04-20,0644,A,84,6.1NRT,312.47,18.51,D
20.24467,104.52061,321.18,1.12,1.05,2023-04-20,0644,A,44,6.1NRT,302.48,10.88,D
20.24323,104.50976,322.73,1.12,1.05,2023-04-20,0644,A,68,6.1NRT,302.75,12.8,D
20.07985,103.3096,329.37,1.02,1.01,2023-04-20,0644,A,78,6.1NRT,305.65,17.92,D
20.07853,103.3001,331.25,1.02,1.01,2023-04-20,0644,A,80,6.1NRT,305.76,20.75,D
20.04509,103.06149,335.12,1.01,1.01,2023-04-20,0644,A,84,6.1NRT,305.05,25.08,D
20.04378,103.05214,340.1,1.01,1.01,2023-04-20,0644,A,88,6.1NRT,306.01,31.87,D
20.01697,102.86258,329.37,1.01,1,2023-04-20,0644,A,78,6.1NRT,307.29,16.23,D
20.01293,102.83416,321.73,1,1,2023-04-20,0644,A,51,6.1NRT,305.04,8.94,D
20.03122,102.8989,327.71,1.01,1,2023-04-20,0644,A,74,6.1NRT,306.6,14.85,D
20.25504,104.45512,317.33,1.11,1.05,2023-04-20,0644,A,61,6.1NRT,302.44,7.98,D
20.12728,103.51869,317.65,1.03,1.02,2023-04-20,0644,A,48,6.1NRT,300.25,9.22,D
19.77887,101.11449,346.35,1.04,1.02,2023-04-20,0644,A,92,6.1NRT,309.97,40.45,D
20.27576,104.53835,321.27,1.12,1.06,2023-04-20,0644,A,70,6.1NRT,301.69,12.16,D
20.27433,104.5277,350.36,1.12,1.06,2023-04-20,0644,A,95,6.1NRT,302.05,64.38,D
20.27291,104.51711,343.06,1.12,1.05,2023-04-20,0644,A,91,6.1NRT,301.73,46.65,D
20.17017,103.76199,356.75,1.05,1.02,2023-04-20,0644,A,98,6.1NRT,307.06,72.51,D
20.16887,103.75249,321.88,1.05,1.02,2023-04-20,0644,A,67,6.1NRT,305.56,9.58,D
20.12289,103.42087,321.23,1.03,1.01,2023-04-20,0644,A,59,6.1NRT,302.97,9.13,D
20.29079,104.60509,322.29,1.13,1.06,2023-04-20,0644,A,69,6.1NRT,301.58,13.46,D
20.23329,104.16553,338.91,1.08,1.04,2023-04-20,0644,A,88,6.1NRT,302.64,38.44,D
20.23194,104.15533,350.33,1.08,1.04,2023-04-20,0644,A,95,6.1NRT,305.73,62.51,D
19.93819,102.05122,326.75,1,1,2023-04-20,0644,A,73,6.1NRT,307.8,9.04,D
20.30027,104.60417,319.03,1.13,1.06,2023-04-20,0644,A,40,6.1NRT,302.35,9.81,D
20.20074,103.85175,343.64,1.06,1.03,2023-04-20,0644,A,91,6.1NRT,304.88,43.02,D
20.13814,103.39243,321.95,1.03,1.01,2023-04-20,0644,A,65,6.1NRT,303.3,11.14,D
20.10221,103.13325,326.05,1.01,1.01,2023-04-20,0644,A,75,6.1NRT,301.43,15.86,D
19.94708,102.04975,333.14,1,1,2023-04-20,0644,A,82,6.1NRT,307.94,16.84,D
19.9457,102.04034,329.83,1,1,2023-04-20,0644,A,73,6.1NRT,307.59,13.04,D
19.82463,101.17065,340.18,1.04,1.02,2023-04-20,0644,A,78,6.1NRT,308.25,30.25,D
20.29948,104.45181,323.45,1.11,1.05,2023-04-20,0644,A,74,6.1NRT,301.66,15.36,D
20.26914,104.22268,357.12,1.09,1.04,2023-04-20,0644,A,98,6.1NRT,306.3,79.74,D
20.26777,104.21239,334.53,1.09,1.04,2023-04-20,0644,A,85,6.1NRT,303.92,29.72,D
20.25409,104.10996,338.7,1.08,1.04,2023-04-20,0644,A,88,6.1NRT,303.74,36.11,D
20.25274,104.09983,336.52,1.08,1.04,2023-04-20,0644,A,86,6.1NRT,305.67,31.73,D
20.23239,103.94834,318.08,1.07,1.03,2023-04-20,0644,A,60,6.1NRT,304.35,8.06,D
20.19889,103.70121,321.44,1.05,1.02,2023-04-20,0644,A,47,6.1NRT,304.12,8.61,D
20.19486,103.67167,370.27,1.04,1.02,2023-04-20,0644,A,100,6.1NRT,304.63,112.64,D
20.19353,103.66191,359.38,1.04,1.02,2023-04-20,0644,A,99,6.1NRT,305.83,78.39,D
19.42348,98.61321,323.43,1.39,1.17,2023-04-20,0644,A,60,6.1NRT,304.77,20.32,D
20.32152,104.54659,319.63,1.12,1.06,2023-04-20,0644,A,67,6.1NRT,302.24,9.45,D
20.27845,104.22173,332.42,1.09,1.04,2023-04-20,0644,A,83,6.1NRT,305.74,27.03,D
20.27709,104.21151,317.16,1.09,1.04,2023-04-20,0644,A,60,6.1NRT,303.92,7.45,D
20.20393,103.67035,398.3,1.04,1.02,2023-04-20,0644,A,100,6.1NRT,308.11,247.73,D
20.20258,103.66048,420.95,1.04,1.02,2023-04-20,0644,A,100,6.1NRT,314.76,418.08,D
20.17963,103.49347,342.25,1.03,1.02,2023-04-20,0644,A,90,6.1NRT,303.01,42.74,D
19.90222,101.56239,321.66,1.02,1.01,2023-04-20,0644,A,58,6.1NRT,306.2,7.9,D
20.29727,104.29195,316.81,1.1,1.04,2023-04-20,0644,A,59,6.1NRT,301.34,9.08,D
20.21436,103.67889,338.25,1.04,1.02,2023-04-20,0644,A,87,6.1NRT,304.62,32.95,D
20.21302,103.66913,332.04,1.04,1.02,2023-04-20,0644,A,82,6.1NRT,303.68,23.87,D
20.21168,103.65932,316.05,1.04,1.02,2023-04-20,0644,A,16,6.1NRT,302.47,5.59,D
19.89548,101.45621,333.75,1.02,1.01,2023-04-20,0644,A,82,6.1NRT,307.33,26.37,D
20.33602,104.51141,352.12,1.12,1.06,2023-04-20,0644,A,96,6.1NRT,303.96,66.07,D
20.33467,104.50121,326.88,1.12,1.05,2023-04-20,0644,A,78,6.1NRT,303.96,16.86,D
20.3066,104.29089,342.88,1.1,1.04,2023-04-20,0644,A,91,6.1NRT,302.94,47.08,D
20.10541,102.83233,337.33,1.01,1,2023-04-20,0644,A,75,6.1NRT,304.64,27.54,D
20.10407,102.82291,328.39,1.01,1,2023-04-20,0644,A,35,6.1NRT,302.07,15.2,D
20.34667,104.5197,388.99,1.12,1.06,2023-04-20,0644,A,100,6.1NRT,304.89,218.25,D
20.34532,104.50946,329.05,1.12,1.06,2023-04-20,0644,A,80,6.1NRT,301.5,20.67,D
20.34401,104.49954,333.52,1.12,1.05,2023-04-20,0644,A,84,6.1NRT,302.36,27.73,D
20.34262,104.48914,334.53,1.12,1.05,2023-04-20,0644,A,85,6.1NRT,303.19,29.6,D
20.33829,104.45675,317.81,1.12,1.05,2023-04-20,0644,A,57,6.1NRT,301.29,7.7,D
20.33685,104.44602,326.08,1.11,1.05,2023-04-20,0644,A,77,6.1NRT,301.77,18.31,D
20.12103,102.87826,335.56,1.01,1,2023-04-20,0644,A,80,6.1NRT,302.8,25.81,D
20.08064,102.59518,365.7,1,1,2023-04-20,0644,A,94,6.1NRT,300.15,92.83,D
20.00451,102.0692,332.81,1,1,2023-04-20,0644,A,81,6.1NRT,305.62,17.84,D
20.00313,102.05984,332.09,1,1,2023-04-20,0644,A,80,6.1NRT,305.91,16.54,D
19.94886,101.69122,322.33,1.01,1.01,2023-04-20,0644,A,51,6.1NRT,304.27,9.77,D
20.35603,104.51816,343.28,1.12,1.06,2023-04-20,0644,A,91,6.1NRT,300.97,48.37,D
20.34769,104.45565,325.33,1.12,1.05,2023-04-20,0644,A,76,6.1NRT,301.9,17.05,D
20.30988,104.17499,330.95,1.09,1.04,2023-04-20,0644,A,82,6.1NRT,304.52,24.33,D
20.30852,104.16489,326.03,1.09,1.04,2023-04-20,0644,A,76,6.1NRT,303.96,17.8,D
19.75908,100.37894,323.92,1.11,1.05,2023-04-20,0644,A,65,6.1NRT,307.25,11.82,D
19.42685,98.31284,316.57,1.46,1.19,2023-04-20,0644,A,42,6.1NRT,300.33,11.13,D
20.35141,104.41234,323.71,1.11,1.05,2023-04-20,0644,A,74,6.1NRT,301.55,15.13,D
20.31898,104.17279,329.26,1.09,1.04,2023-04-20,0644,A,80,6.1NRT,301.65,22.86,D
20.31768,104.16305,322.56,1.09,1.04,2023-04-20,0644,A,72,6.1NRT,302.81,14.36,D
20.18175,103.17926,325.6,1.02,1.01,2023-04-20,0644,A,74,6.1NRT,304.42,14.17,D
20.1159,102.71464,330.4,1,1,2023-04-20,0644,A,62,6.1NRT,297.27,17.21,D
20.3492,104.35344,334.3,1.1,1.05,2023-04-20,0644,A,85,6.1NRT,302.18,30.1,D
20.34784,104.34309,342.06,1.1,1.05,2023-04-20,0644,A,90,6.1NRT,304.6,44.46,D
20.34893,104.27916,352.85,1.1,1.04,2023-04-20,0644,A,96,6.1NRT,304.05,69.19,D
20.34755,104.26871,326.69,1.1,1.04,2023-04-20,0644,A,77,6.1NRT,303.11,19,D
20.30682,103.96195,317.02,1.07,1.03,2023-04-20,0644,A,58,6.1NRT,302.61,8.27,D
20.22138,103.33311,328.64,1.02,1.01,2023-04-20,0644,A,76,6.1NRT,301.53,18.6,D
20.16423,102.92308,317.52,1.01,1,2023-04-20,0644,A,40,6.1NRT,302.19,5.26,D
20.37205,104.38274,329.83,1.11,1.05,2023-04-20,0644,A,73,6.1NRT,303.14,21.2,D
20.24107,103.40948,318.66,1.03,1.01,2023-04-20,0644,A,35,6.1NRT,304.92,6.95,D
20.19721,103.09333,325.95,1.01,1.01,2023-04-20,0644,A,51,6.1NRT,308.33,10.75,D
20.1892,103.03607,320.88,1.01,1.01,2023-04-20,0644,A,52,6.1NRT,304.45,6.5,D
20.02798,101.91477,322.37,1.01,1,2023-04-20,0644,A,61,6.1NRT,306.83,7.69,D
19.89524,101.03222,323.94,1.05,1.02,2023-04-20,0644,A,40,6.1NRT,303.73,10.3,D
19.89378,101.0227,320.89,1.05,1.02,2023-04-20,0644,A,27,6.1NRT,304.02,7.11,D
20.40874,104.58981,321.26,1.13,1.06,2023-04-20,0644,A,70,6.1NRT,298.59,15.1,D
20.38276,104.39182,317.91,1.11,1.05,2023-04-20,0644,A,39,6.1NRT,302.04,7.63,D
20.38137,104.38127,322.99,1.11,1.05,2023-04-20,0644,A,66,6.1NRT,302.49,12.53,D
20.31024,103.8487,314.23,1.06,1.03,2023-04-20,0644,A,32,6.1NRT,300.89,4.85,D
20.29151,103.71066,335.25,1.05,1.02,2023-04-20,0644,A,85,6.1NRT,306.58,30.18,D
20.29018,103.70083,322.26,1.05,1.02,2023-04-20,0644,A,40,6.1NRT,307.46,11.58,D
20.2848,103.66137,318.29,1.04,1.02,2023-04-20,0644,A,56,6.1NRT,303.79,7.45,D
20.25005,103.40796,319.76,1.03,1.01,2023-04-20,0644,A,31,6.1NRT,304.57,7.54,D
20.20746,103.10134,327.29,1.01,1.01,2023-04-20,0644,A,57,6.1NRT,307.61,12.54,D
20.20613,103.09179,337.5,1.01,1.01,2023-04-20,0644,A,86,6.1NRT,308.76,27.27,D
20.1968,103.02522,339.03,1.01,1.01,2023-04-20,0644,A,88,6.1NRT,306.33,29.63,D
20.19545,103.01561,342.21,1.01,1.01,2023-04-20,0644,A,90,6.1NRT,308.08,35.3,D
19.93551,101.23553,334.26,1.03,1.02,2023-04-20,0644,A,77,6.1NRT,311.88,18.07,D
20.39066,104.37956,335.52,1.11,1.05,2023-04-20,0644,A,86,6.1NRT,304.34,29.56,D
20.3893,104.36932,325.38,1.11,1.05,2023-04-20,0644,A,30,6.1NRT,303.78,13.51,D
20.3879,104.3587,419.79,1.11,1.05,2023-04-20,0644,A,100,6.1NRT,312.66,442.79,D
20.38649,104.34808,363.97,1.1,1.05,2023-04-20,0644,A,100,6.1NRT,307.22,99.84,D
